@relation politeness

@attribute request string
@attribute numGratitude numeric
@attribute numDeference numeric
@attribute numGreeting numeric
@attribute inPosLexicon numeric
@attribute inNegLexicon numeric
@attribute numApologize numeric
@attribute pleaseCount numeric
@attribute pleaseStartCount numeric
@attribute numIndirect numeric
@attribute numDirectQuestion numeric
@attribute numDirectStart numeric
@attribute numCounterFactual numeric
@attribute numIndicative numeric
@attribute class {polite,impolite}

@data
'Is your current code snippet working for you? If not do you have a simple sample config file you could post?',0,0,1,2,0,0,0,0,0,0,1,1,1,polite
'What have you tried? Have you read the documentation?',0,0,1,0,0,0,0,0,0,1,0,1,1,polite
'Are you limited to a particular subset of SQL?  Are you just referring to ANSI sql or vendor specific extensions (Oracle SQL Server etc)?',0,0,2,0,5,0,0,0,0,0,1,1,1,polite
'What version of SQL server are you using?Could you post your database.yml?',0,0,1,0,1,0,0,0,0,1,0,1,1,polite
'Id think just changing `count(*)` to `count(issues.*)` would be what youre looking for right?',0,0,2,1,5,0,0,0,0,0,1,1,1,polite
'Also note that I know this question has been asked before and the general consensus was to avoid rebuilding your code if you didnt need to then you dont have to deal with the changed assemblies which apparently is a part of the deal. May I ask why you need to rebuilds to be identical as opposed to just not rebuilding it if the code hasnt changed?',0,0,2,0,8,0,0,0,0,0,1,1,1,polite
'Not sure Im reading the question correctly.  So each user books a cottage(s) 60 times a year?',0,0,0,2,2,0,0,0,0,0,1,1,1,polite
'The article that you reference does a good job explaining this: the SortedDictionary(TKey TValue) generic class is a binary search tree with O(log n) retrieval where n is the number of elements in the dictionary.. Did you have a more specific question or answer that you were looking for?',0,0,2,1,1,0,0,0,0,0,1,1,1,polite
'What does it mean that you want the variation between routes as small as possible? Could you rephrase the question?',0,0,1,0,0,0,0,0,0,1,0,1,1,polite
'by downloading by code I meant downloading the picture bytes using a webservice and assigning it to the Image element. This could be the subject of another question but what technique would you use to control the download sequesce by preserving the browser cache?',0,0,3,0,6,0,0,0,0,0,1,1,1,polite
'Im having the exact same problem. Did you ever find a solution?',0,0,1,0,1,0,0,0,0,0,1,1,1,polite
'For what its worth I have chrome 7. Is it possible that greasemonkey support was added at 7?',0,0,0,3,0,0,0,0,0,0,1,1,1,polite
'you can do this with a container that is positioned absolute/fixed with a width and height of 100%.  background can then be set to `background-position: center center` I think?',0,0,2,0,1,0,0,0,0,0,1,1,1,polite
'mstksg Im interested in a solution to this specific puzzle. Can you tell me what information would help you understand the game play?',0,0,2,0,0,0,0,0,0,0,1,1,1,polite
'Can you post the benchmark code to see how you are measuring this?   Are you using -d:DProf?',0,0,2,0,2,0,0,0,0,0,1,1,0,polite
'I tried to use logcat but theres so much data provided I dont know how to sort through it. would you like all of the data?',0,0,1,1,2,0,0,0,0,0,1,1,1,polite
'can you build the string with these bind variables explicitly mentioned?i.e to construct the string by concatenating the string with both constant strings and the variables?',0,0,1,0,1,0,0,0,0,0,1,1,0,polite
'What version of bash are you using? Is it 4.x or 3.x?',0,0,1,0,2,0,0,0,0,1,0,1,1,polite
'Strange. Do gems without native extensions load ok?',0,0,0,2,2,0,0,0,0,0,1,1,1,polite
'Could you post the code?  Have you tried other Rubies (using RVM)?',0,0,1,0,1,0,0,0,0,0,1,0,1,polite
'I always forget testing things in IE. Just out of curiosity did you test this code on other browsers?',0,0,2,0,1,0,0,0,0,0,1,1,1,polite
'@Ivo Wetzel So you are saying there is not way to get all objects attributes and values ? Or to convert such object to an associative array ?',0,0,1,0,1,0,0,0,0,0,1,1,1,polite
'Yes but making it cross browser will be headache. I have old code somewhere untested for long time - want me to post it anyway?',0,0,0,0,3,0,0,0,0,0,1,1,1,polite
'Just out of curiosity how did you do the eye tracking?  Are you open sourcing this code?',0,0,2,0,1,0,0,0,0,0,1,1,1,polite
'commented out the for loop and it compiles fine so it should be the problem. just read somewhere that maybe i should be using a constant iterator?',0,0,0,1,3,0,0,0,0,0,1,1,1,polite
'The easiest language to do a task in is often the one you know the best! Which languages/tools do you already know?',0,0,2,3,0,0,0,0,0,0,1,1,1,polite
'Im starting to feel that the problem arises with interactionPointData since this method does not own it.  Since I am pointing to it with model will releasing model cause havoc upstream?',0,0,1,1,3,0,0,0,0,0,1,1,1,polite
'Sounds like it was trying to go down the stack but found itself going up instead. Im not sure how that might have happenedstack smashed?',0,0,0,1,2,0,0,0,0,0,1,1,1,polite
'I dont know if I understand correctly: Do you want to add a new image tag to your div tag? Where do you have your list?',0,0,1,2,0,0,0,0,0,0,1,1,1,polite
'Are you still interested in this one? Could you answer the questions and comment on the answers to refine the approach?',0,0,2,2,0,0,0,0,0,0,1,1,1,polite
'Should I use EBNF and then compile it using http://pyparsing.wikispaces.com/file/view/ebnf.py to generate pyparsing grammar? Or should I write pyparsing grammar directly?',0,0,0,0,4,0,0,0,0,0,1,1,1,polite
'Is the set of points fixed? Will you fetch the closest 1000 points for several differents locations before set of points changes?',0,0,2,0,4,0,0,0,0,0,1,1,1,polite
'This question is vague. Can you give a more detailed explanation as to the problem and provide some code?',0,0,2,1,3,0,0,0,0,0,1,1,1,polite
'I bet this is not what youre looking for. But according to my experience the error should be really small... Have you tried replacing the 2 with a 2.0?',0,0,2,0,4,0,0,0,0,0,1,1,1,polite
'Your code is missing the `find_current_round` subroutine. Could you post it as well?',0,0,1,1,2,0,0,0,0,0,1,1,1,polite
'What kind of shell tools are available?  E.g. awk pure bash perl python ... ?',0,0,0,2,3,0,0,0,0,1,0,1,1,polite
'What platform are you coding for? iPhone/iPad or Mac in general?',0,0,1,0,2,0,0,0,0,1,0,1,1,polite
'Do you require the actual return code from file.sh? Can you change the script so that it writes to a file when complete?',0,0,1,0,3,0,0,0,0,0,1,1,1,polite
'Now I am looking at the source for `whine.pl` and it seems to be getting these from an SQL database. Isnt it better to use the appropriate `SELECT` query to get already sorted bugs out of the database?',0,0,1,3,4,0,0,0,0,0,1,1,1,polite
'Wow! Tricky... and interesting. Do you need a method that works externally or can all of the array fit comfortably in memory?',0,0,1,6,3,0,0,0,0,0,1,1,1,polite
'Could `curl` help with this? Any idea how?',0,0,1,0,0,0,0,0,0,0,1,0,1,polite
'How did you try setting the default encoding? Can you give us an example?',0,0,1,1,3,0,0,0,0,0,1,1,1,polite
'What environment are you developing under? OS X Linux or Windows?',0,0,1,1,0,0,0,0,0,1,0,1,1,polite
'Does the application run ok locally when youre not trying to debug?  Do any other web apps allow you to debug?',0,0,1,0,1,0,0,0,0,0,1,1,1,polite
'@ David Thornley: Become a professional-grade programmer also want participate in coding contest(Codechef Topcoders)both have equal prioritiesWhat you suggest what kind of preparation i need to take ?',0,0,1,2,2,0,0,0,0,0,1,1,1,polite
'Can you please post the some sample code.To which panel you are adding this horizontal panel?Is there any spacing between the widgets added in the horizontal panel? or space is there on left side of whole horizontal panel?',0,0,2,2,5,0,1,0,0,0,1,1,0,polite
'Yea - I deleted my line numbers request comment when I read the log again - I was on completely the wrong track with that! However I still would consider the xib a suspect - it might be NSDecoding properties that dont exist anymore in the class?',0,0,0,2,6,0,0,0,0,0,1,1,1,polite
'Can you post some code? You can have a map of maps like `std::map<Key1 std::map<Key2 Val>>` can you use that to describe your situation?',0,0,1,1,0,0,0,0,0,0,1,1,0,polite
'You may break up to three sets trying to form a street (or the other way around). Is that ok?',0,0,1,0,1,0,0,0,0,0,1,1,1,polite
'Sorry if this is a stupid question. Is the output exactly `<%= debug @articles %>` or is the output actually a yaml formated object?',0,0,1,0,4,1,0,0,0,0,1,1,1,polite
'@Luke: what programming languages are supported on your server on which this webpage with song+artist+album is hosted? Would you mind posting a link to that JSON data?',0,0,2,2,2,0,0,0,0,0,1,1,1,polite
'Setareh: Im not sure if you mean that PRINCE2 suits large projects but not small ones or vice versa.  Can you edit to clarify?',0,0,1,0,1,0,0,0,0,0,1,1,1,polite
'That should work. What is the error you are getting?',0,0,1,1,2,0,0,0,0,0,1,1,1,polite
'Youre just discarding any useful exceptions that download() will throw - Image.open() might be trying to read  being returned by download() which would explain the current error youre receiving. If you remove that try..catch block do you receive any more informative errors?',0,0,3,1,6,0,0,0,0,0,1,1,1,polite
'I am not sure its a Google interview question I saw it initially at http://www.careercup.com/question?id=7263132 ....  It feels like that the question meant worst-case time bounds. Does it seem impossible?',0,0,0,1,2,0,0,0,0,0,1,1,1,polite
'Youre most likely using Visual C++ so it cant be a compiler bug since Im getting `C4430` errors for the second code snippet. Is there a `using namespace std` or `using std::string` in any of your header files?',0,0,1,1,5,0,0,0,0,0,1,1,1,polite
'scheme is pretty easy to debug. What step does the stepper stop you at?',0,0,1,3,1,0,0,0,0,0,1,1,1,polite
'@Murilo: Do you need to return all matches or just one? Are there any memory limits?',0,0,2,0,2,0,0,0,0,0,1,1,1,polite
'It didnt crash for me.  What errors are you getting when it crashes?',0,0,1,0,6,0,0,0,0,0,1,1,1,polite
'@kelton52 then the problem is at compile time rather than run time. There should still be behaviour error messages from the compiler perhaps?',0,0,0,0,5,0,0,0,0,0,1,1,1,polite
'Can you overlap jobs? If you have two three-unit jobs and six two-unit jobs can you run the three-unit jobs sequentially on lane A three two-unit jobs on B and three two-unit jobs on C taking six units of printing time in total?',0,0,1,0,1,0,0,0,0,0,1,1,0,polite
'Hypothetically if course A and course B each have max size of 1 and five people list preference of AB three people wont get into either preference. Do those three people get assigned to other classes or do they remain unassigned?',0,0,2,2,1,0,0,0,0,0,1,1,1,polite
'When you say line do you mean character? For the given input what is your desired output?',0,0,1,0,1,0,0,0,0,1,0,1,1,polite
'Please explain why you think the `ClassNotFoundException` is incorrect. Possibly even share some code?',0,0,2,2,3,0,1,1,0,0,1,1,1,polite
'A quick search finds this code. http://staff.washington.edu/dushaw/GPS/gettracks.awk Is that checksum function what you are looking for?',0,0,2,1,1,0,0,0,0,0,1,1,1,polite
'Usefulness and acceptable range of RMSE depends on the goal of the enhancement you are doing and the contents of the image. Can you tell a bit more about that?',0,0,1,3,0,0,0,0,0,0,1,1,1,polite
'Can you also show us parts of your XML file? Maybe what you are looking for are the **children** of <Images>?',0,0,2,0,0,0,0,0,0,0,1,1,0,polite
'i have used zxing library before but never tackled the code in it. Is this the most appropriate way ?',0,0,1,2,0,0,0,0,0,0,1,1,1,polite
'zc.buildout does something like this although I wouldnt want to try reading its source code.Have you tried asking on the distutils-sig mailing list?',0,0,2,1,6,0,0,0,0,0,1,1,1,polite
'Would I be right to understand that since youve posted this on SO you are looking for a programming way to solve this question ?  Something like a rewrite system for propositions in Bayesian probabilities ?',0,0,2,2,1,0,0,0,0,0,1,1,1,polite
'Its unclear to me what you mean with rule engine in your question. Could you elaborate?',0,0,1,1,1,0,0,0,0,0,1,1,1,polite
'This is a relative path what means that it is resolved against the current working directory (`getcwd()`). Did you checked the absolute path also (`realpath()`)?',0,0,3,3,4,0,0,0,0,0,1,1,1,polite
'Would you please clarify who you are referring to? Is this a follow up of a similar question?',0,0,2,1,3,0,1,0,0,0,1,1,1,polite
'What language is it? Can you provide a testcase demonstrating the behaviour?',0,0,2,0,1,0,0,0,0,1,0,1,1,polite
'The result youre getting is odd. Can you please post more information?',0,0,1,1,3,0,1,0,0,0,1,1,1,polite
'I found an obscure reference to idna trace. Has anyone heard of/used this application?',0,0,2,1,2,0,0,0,0,0,1,1,1,polite
'Packets are being received by a program (streamed perhaps is a good word) that have a type of ACK SYN FIN or any combination thereof. Essentially the question is how can one detect when five different combinations have occurred?',0,0,0,1,0,0,0,0,0,0,1,1,1,polite
'Can you give a little more context?  What library contains this line of code?',0,0,2,0,0,0,0,0,0,0,1,1,0,polite
'Isnt some kind of curve inherent in using non-Euclidean triangles? I suppose intuitively Id expect each edge of a triangle to be part of a great circle - are these bulges relative to that?',0,0,0,2,1,0,0,0,0,0,1,1,1,polite
'what are you trying to do with the ticket itself? Is it an option to generate tickets as needed using keytabs?',0,0,1,0,2,0,0,0,0,1,0,1,1,polite
